datetime,scenario,requests
2023-01-27T11:00:00.000000,normal,20562
2023-01-27T12:00:00.000000,normal,28573
2023-01-27T13:00:00.000000,normal,24820
2023-01-27T14:00:00.000000,normal,19928
2023-01-27T15:00:00.000000,normal,18384
2023-01-27T16:00:00.000000,normal,18709
2023-01-27T17:00:00.000000,normal,20537
2023-01-27T18:00:00.000000,normal,15428
2023-01-27T19:00:00.000000,normal,11963
2023-01-27T20:00:00.000000,normal,12017
2023-01-27T21:00:00.000000,normal,10272
2023-01-27T22:00:00.000000,normal,6426
2023-01-27T23:00:00.000000,normal,7001
2023-01-28T00:00:00.000000,normal,3282
2023-01-28T01:00:00.000000,normal,2395
2023-01-28T02:00:00.000000,normal,1990
2023-01-28T03:00:00.000000,normal,1246
2023-01-28T04:00:00.000000,normal,1089
2023-01-28T05:00:00.000000,normal,1494
2023-01-28T06:00:00.000000,normal,4224
2023-01-28T07:00:00.000000,normal,6759
2023-01-28T08:00:00.000000,normal,10094
2023-01-28T09:00:00.000000,normal,13407
2023-01-28T10:00:00.000000,normal,14848
2023-01-28T11:00:00.000000,normal,15453
2023-01-28T12:00:00.000000,normal,15836
2023-01-28T13:00:00.000000,normal,14822
2023-01-28T14:00:00.000000,normal,14512
2023-01-28T15:00:00.000000,normal,12709
2023-01-28T16:00:00.000000,normal,11441
2023-01-28T17:00:00.000000,normal,11319
2023-01-28T18:00:00.000000,normal,9822
2023-01-28T19:00:00.000000,normal,10307
2023-01-28T20:00:00.000000,normal,5761
2023-01-28T21:00:00.000000,normal,7453
2023-01-28T22:00:00.000000,normal,6297
2023-01-28T23:00:00.000000,normal,3551
2023-01-29T00:00:00.000000,normal,2317
2023-01-29T01:00:00.000000,normal,1540
2023-01-29T02:00:00.000000,normal,1031
2023-01-29T03:00:00.000000,normal,737
2023-01-29T04:00:00.000000,normal,711
2023-01-29T05:00:00.000000,normal,1410
2023-01-29T06:00:00.000000,normal,2624
2023-01-29T07:00:00.000000,normal,5410
2023-01-29T08:00:00.000000,normal,7719
2023-01-29T09:00:00.000000,normal,8516
2023-01-29T10:00:00.000000,normal,9854
2023-01-29T11:00:00.000000,normal,11748
2023-01-29T12:00:00.000000,normal,10533
2023-01-29T13:00:00.000000,normal,11998
2023-01-29T14:00:00.000000,normal,10150
2023-01-29T15:00:00.000000,normal,9240
2023-01-29T16:00:00.000000,normal,9425
2023-01-29T17:00:00.000000,normal,8355
2023-01-29T18:00:00.000000,normal,6940
2023-01-29T19:00:00.000000,normal,7141
2023-01-29T20:00:00.000000,normal,4994
2023-01-29T21:00:00.000000,normal,5095
2023-01-29T22:00:00.000000,normal,4237
2023-01-29T23:00:00.000000,normal,3100
2023-01-30T00:00:00.000000,normal,5947
2023-01-30T01:00:00.000000,normal,3359
2023-01-30T02:00:00.000000,normal,3146
2023-01-30T03:00:00.000000,normal,1884
2023-01-30T04:00:00.000000,normal,1819
2023-01-30T05:00:00.000000,normal,3182
2023-01-30T06:00:00.000000,normal,5354
2023-01-30T07:00:00.000000,normal,9897
2023-01-30T08:00:00.000000,normal,14590
2023-01-30T09:00:00.000000,normal,24436
2023-01-30T10:00:00.000000,normal,21764
2023-01-30T11:00:00.000000,normal,31596
2023-01-30T12:00:00.000000,normal,22804
2023-01-30T13:00:00.000000,normal,31440
2023-01-30T14:00:00.000000,normal,25486
2023-01-30T15:00:00.000000,normal,22817
2023-01-30T16:00:00.000000,normal,19969
2023-01-30T17:00:00.000000,normal,19966
2023-01-30T18:00:00.000000,normal,17214
2023-01-30T19:00:00.000000,normal,17054
2023-01-30T20:00:00.000000,normal,13593
2023-01-30T21:00:00.000000,normal,11693
2023-01-30T22:00:00.000000,normal,9250
2023-01-30T23:00:00.000000,normal,7636
2023-01-31T00:00:00.000000,normal,5442
2023-01-31T01:00:00.000000,normal,2918
2023-01-31T02:00:00.000000,normal,2284
2023-01-31T03:00:00.000000,normal,1890
2023-01-31T04:00:00.000000,normal,1790
2023-01-31T05:00:00.000000,normal,2591
2023-01-31T06:00:00.000000,normal,5289
2023-01-31T07:00:00.000000,normal,10927
2023-01-31T08:00:00.000000,normal,14985
2023-01-31T09:00:00.000000,normal,19476
2023-01-31T10:00:00.000000,normal,23328
2023-01-31T11:00:00.000000,normal,22229
2023-01-31T12:00:00.000000,normal,27477
2023-01-31T13:00:00.000000,normal,20444
2023-01-31T14:00:00.000000,normal,25234
2023-01-31T15:00:00.000000,normal,22118
2023-01-31T16:00:00.000000,normal,19855
2023-01-31T17:00:00.000000,normal,19329
2023-01-31T18:00:00.000000,normal,18478
2023-01-31T19:00:00.000000,normal,15508
2023-01-31T20:00:00.000000,normal,10052
2023-01-31T21:00:00.000000,normal,9208
2023-01-31T22:00:00.000000,normal,8250
2023-01-31T23:00:00.000000,normal,7058
2023-02-01T00:00:00.000000,normal,5364
2023-02-01T01:00:00.000000,normal,3153
2023-02-01T02:00:00.000000,normal,2597
2023-02-01T03:00:00.000000,normal,1571
2023-02-01T04:00:00.000000,normal,1596
2023-02-01T05:00:00.000000,normal,2191
2023-02-01T06:00:00.000000,normal,4629
2023-02-01T07:00:00.000000,normal,8821
2023-02-01T08:00:00.000000,normal,13806
2023-02-01T09:00:00.000000,normal,22549
2023-02-01T10:00:00.000000,normal,20001
2023-02-01T11:00:00.000000,normal,30065
2023-02-01T12:00:00.000000,normal,26757
2023-02-01T13:00:00.000000,normal,24239
2023-02-01T14:00:00.000000,normal,20203
2023-02-01T15:00:00.000000,normal,21828
2023-02-01T16:00:00.000000,normal,17623
2023-02-01T17:00:00.000000,normal,17207
2023-02-01T18:00:00.000000,normal,19216
2023-02-01T19:00:00.000000,normal,13469
2023-02-01T20:00:00.000000,normal,13267
2023-02-01T21:00:00.000000,normal,9482
2023-02-01T22:00:00.000000,normal,8470
2023-02-01T23:00:00.000000,normal,8004
2023-02-02T00:00:00.000000,normal,4780
2023-02-02T01:00:00.000000,normal,4016
2023-02-02T02:00:00.000000,normal,2730
2023-02-02T03:00:00.000000,normal,1604
2023-02-02T04:00:00.000000,normal,1807
2023-02-02T05:00:00.000000,normal,2798
2023-02-02T06:00:00.000000,normal,5417
2023-02-02T07:00:00.000000,normal,8598
2023-02-02T08:00:00.000000,normal,14187
2023-02-02T09:00:00.000000,normal,19895
2023-02-02T10:00:00.000000,normal,21935
2023-02-02T11:00:00.000000,normal,25277
2023-02-02T12:00:00.000000,normal,25953
2023-02-02T13:00:00.000000,normal,20621
2023-02-02T14:00:00.000000,normal,22940
2023-02-02T15:00:00.000000,normal,21645
2023-02-02T16:00:00.000000,normal,19746
2023-02-02T17:00:00.000000,normal,18837
2023-02-02T18:00:00.000000,normal,16575
2023-02-02T19:00:00.000000,normal,14224
2023-02-02T20:00:00.000000,normal,11816
2023-02-02T21:00:00.000000,normal,8505
2023-02-02T22:00:00.000000,normal,8865
2023-02-02T23:00:00.000000,normal,6941
2023-02-03T00:00:00.000000,normal,5762
2023-02-03T01:00:00.000000,normal,3262
2023-02-03T02:00:00.000000,normal,2501
2023-02-03T03:00:00.000000,normal,2066
2023-02-03T04:00:00.000000,normal,1862
2023-02-03T05:00:00.000000,normal,2996
2023-02-03T06:00:00.000000,normal,5625
2023-02-03T07:00:00.000000,normal,11253
2023-02-03T08:00:00.000000,normal,18409
2023-02-03T09:00:00.000000,normal,21281
2023-02-03T10:00:00.000000,normal,24543
2023-02-03T11:00:00.000000,normal,24969
2023-02-03T12:00:00.000000,normal,26831
2023-02-03T13:00:00.000000,normal,25370
2023-02-03T14:00:00.000000,normal,24850
2023-02-03T15:00:00.000000,normal,21365
2023-02-03T16:00:00.000000,normal,23153
2023-02-03T17:00:00.000000,normal,17027
2023-02-03T18:00:00.000000,normal,16515
2023-02-03T19:00:00.000000,normal,14302
2023-02-03T20:00:00.000000,normal,14984
2023-02-03T21:00:00.000000,normal,11440
2023-02-03T22:00:00.000000,normal,10314
2023-02-03T23:00:00.000000,normal,6368
2023-02-04T00:00:00.000000,normal,3665
2023-02-04T01:00:00.000000,normal,2591
2023-02-04T02:00:00.000000,normal,1799
2023-02-04T03:00:00.000000,normal,1316
2023-02-04T04:00:00.000000,normal,1128
2023-02-04T05:00:00.000000,normal,2036
2023-02-04T06:00:00.000000,normal,4390
2023-02-04T07:00:00.000000,normal,6880
2023-02-04T08:00:00.000000,normal,10232
2023-02-04T09:00:00.000000,normal,16355
2023-02-04T10:00:00.000000,normal,17913
2023-02-04T11:00:00.000000,normal,15788
2023-02-04T12:00:00.000000,normal,17099
2023-02-04T13:00:00.000000,normal,16190
2023-02-04T14:00:00.000000,normal,13390
2023-02-04T15:00:00.000000,normal,12968
2023-02-04T16:00:00.000000,normal,11775
2023-02-04T17:00:00.000000,normal,10986
2023-02-04T18:00:00.000000,normal,10672
2023-02-04T19:00:00.000000,normal,9742
2023-02-04T20:00:00.000000,normal,9621
2023-02-04T21:00:00.000000,normal,6427
2023-02-04T22:00:00.000000,normal,6535
2023-02-04T23:00:00.000000,normal,4658
2023-02-05T00:00:00.000000,normal,2537
2023-02-05T01:00:00.000000,normal,1814
2023-02-05T02:00:00.000000,normal,1131
2023-02-05T03:00:00.000000,normal,882
2023-02-05T04:00:00.000000,normal,864
2023-02-05T05:00:00.000000,normal,1337
2023-02-05T06:00:00.000000,normal,2623
2023-02-05T07:00:00.000000,normal,6352
2023-02-05T08:00:00.000000,normal,7162
2023-02-05T09:00:00.000000,normal,9658
2023-02-05T10:00:00.000000,normal,10361
2023-02-05T11:00:00.000000,normal,11238
2023-02-05T12:00:00.000000,normal,11937
2023-02-05T13:00:00.000000,normal,13314
2023-02-05T14:00:00.000000,normal,12619
2023-02-05T15:00:00.000000,normal,9617
2023-02-05T16:00:00.000000,normal,8571
2023-02-05T17:00:00.000000,normal,8900
2023-02-05T18:00:00.000000,normal,7227
2023-02-05T19:00:00.000000,normal,7230
2023-02-05T20:00:00.000000,normal,6070
2023-02-05T21:00:00.000000,normal,4326
2023-02-05T22:00:00.000000,normal,4907
2023-02-05T23:00:00.000000,normal,4010
2023-02-06T00:00:00.000000,normal,5744
2023-02-06T01:00:00.000000,normal,3921
2023-02-06T02:00:00.000000,normal,3147
2023-02-06T03:00:00.000000,normal,2108
2023-02-06T04:00:00.000000,normal,2174
2023-02-06T05:00:00.000000,normal,3675
2023-02-06T06:00:00.000000,normal,6011
2023-02-06T07:00:00.000000,normal,11262
2023-02-06T08:00:00.000000,normal,15827
2023-02-06T09:00:00.000000,normal,22690
2023-02-06T10:00:00.000000,normal,26432
2023-02-06T11:00:00.000000,normal,33685
2023-02-06T12:00:00.000000,normal,29016
2023-02-06T13:00:00.000000,normal,29199
2023-02-06T14:00:00.000000,normal,26476
2023-02-06T15:00:00.000000,normal,27389
2023-02-06T16:00:00.000000,normal,28110
2023-02-06T17:00:00.000000,normal,19317
2023-02-06T18:00:00.000000,normal,17461
2023-02-06T19:00:00.000000,normal,18024
2023-02-06T20:00:00.000000,normal,15253
2023-02-06T21:00:00.000000,normal,14500
2023-02-06T22:00:00.000000,normal,10795
2023-02-06T23:00:00.000000,normal,7866
2023-02-07T00:00:00.000000,normal,5941
2023-02-07T01:00:00.000000,normal,4154
2023-02-07T02:00:00.000000,normal,3035
2023-02-07T03:00:00.000000,normal,1964
2023-02-07T04:00:00.000000,normal,2069
2023-02-07T05:00:00.000000,normal,3132
2023-02-07T06:00:00.000000,normal,6385
2023-02-07T07:00:00.000000,normal,11947
2023-02-07T08:00:00.000000,normal,16548
2023-02-07T09:00:00.000000,normal,22769
2023-02-07T10:00:00.000000,normal,27243
2023-02-07T11:00:00.000000,normal,24041
2023-02-07T12:00:00.000000,normal,29084
2023-02-07T13:00:00.000000,normal,25150
2023-02-07T14:00:00.000000,normal,24379
2023-02-07T15:00:00.000000,normal,25308
2023-02-07T16:00:00.000000,normal,20963
2023-02-07T17:00:00.000000,normal,18786
2023-02-07T18:00:00.000000,normal,14541
2023-02-07T19:00:00.000000,normal,16076
2023-02-07T20:00:00.000000,normal,13934
2023-02-07T21:00:00.000000,normal,13647
2023-02-07T22:00:00.000000,normal,9062
2023-02-07T23:00:00.000000,normal,7643
2023-02-08T00:00:00.000000,normal,5227
2023-02-08T01:00:00.000000,normal,3936
2023-02-08T02:00:00.000000,normal,2525
2023-02-08T03:00:00.000000,normal,1747
2023-02-08T04:00:00.000000,normal,1803
2023-02-08T05:00:00.000000,normal,2597
2023-02-08T06:00:00.000000,normal,4872
2023-02-08T07:00:00.000000,normal,10397
2023-02-08T08:00:00.000000,normal,16942
2023-02-08T09:00:00.000000,normal,18305
2023-02-08T10:00:00.000000,normal,22393
2023-02-08T11:00:00.000000,normal,22133
2023-02-08T12:00:00.000000,normal,28547
2023-02-08T13:00:00.000000,normal,20174
2023-02-08T14:00:00.000000,normal,20864
2023-02-08T15:00:00.000000,normal,21169
2023-02-08T16:00:00.000000,normal,21627
2023-02-08T17:00:00.000000,normal,16888
2023-02-08T18:00:00.000000,normal,14450
2023-02-08T19:00:00.000000,normal,16158
2023-02-08T20:00:00.000000,normal,10176
2023-02-08T21:00:00.000000,normal,7957
2023-02-08T22:00:00.000000,normal,8874
2023-02-08T23:00:00.000000,normal,6458
2023-02-09T00:00:00.000000,normal,4579
2023-02-09T01:00:00.000000,normal,3640
2023-02-09T02:00:00.000000,normal,2612
2023-02-09T03:00:00.000000,normal,1604
2023-02-09T04:00:00.000000,normal,1482
2023-02-09T05:00:00.000000,normal,2772
2023-02-09T06:00:00.000000,normal,5431
2023-02-09T07:00:00.000000,normal,10098
2023-02-09T08:00:00.000000,normal,18125
2023-02-09T09:00:00.000000,normal,18217
2023-02-09T10:00:00.000000,normal,18728
2023-02-09T11:00:00.000000,normal,22153
2023-02-09T12:00:00.000000,normal,25383
2023-02-09T13:00:00.000000,normal,24379
2023-02-09T14:00:00.000000,normal,21566
2023-02-09T15:00:00.000000,normal,21118
2023-02-09T16:00:00.000000,normal,16359
2023-02-09T17:00:00.000000,normal,19454
2023-02-09T18:00:00.000000,normal,15174
2023-02-09T19:00:00.000000,normal,15119
2023-02-09T20:00:00.000000,normal,12307
2023-02-09T21:00:00.000000,normal,10665
2023-02-09T22:00:00.000000,normal,8984
2023-02-09T23:00:00.000000,normal,7104
2023-02-10T00:00:00.000000,normal,5970
2023-02-10T01:00:00.000000,normal,4237
2023-02-10T02:00:00.000000,normal,2860
2023-02-10T03:00:00.000000,normal,2002
2023-02-10T04:00:00.000000,normal,1853
2023-02-10T05:00:00.000000,normal,3208
2023-02-10T06:00:00.000000,normal,5230
2023-02-10T07:00:00.000000,normal,13240
2023-02-10T08:00:00.000000,normal,16762
2023-02-10T09:00:00.000000,normal,19229
2023-02-10T10:00:00.000000,normal,24621
2023-02-10T11:00:00.000000,normal,24397
2023-02-10T12:00:00.000000,normal,30408
2023-02-10T13:00:00.000000,normal,24471
2023-02-10T14:00:00.000000,normal,23225
2023-02-10T15:00:00.000000,normal,18199
2023-02-10T16:00:00.000000,normal,19639
2023-02-10T17:00:00.000000,normal,14167
2023-02-10T18:00:00.000000,normal,14164
2023-02-10T19:00:00.000000,normal,16097
2023-02-10T20:00:00.000000,normal,14118
2023-02-10T21:00:00.000000,normal,11697
2023-02-10T22:00:00.000000,normal,8445
2023-02-10T23:00:00.000000,normal,7444
2023-02-11T00:00:00.000000,normal,3568
2023-02-11T01:00:00.000000,normal,2104
2023-02-11T02:00:00.000000,normal,2053
2023-02-11T03:00:00.000000,normal,1294
2023-02-11T04:00:00.000000,normal,1163
2023-02-11T05:00:00.000000,normal,1789
2023-02-11T06:00:00.000000,normal,3644
2023-02-11T07:00:00.000000,normal,5682
2023-02-11T08:00:00.000000,normal,10445
2023-02-11T09:00:00.000000,normal,13306
2023-02-11T10:00:00.000000,normal,13920
2023-02-11T11:00:00.000000,normal,16191
2023-02-11T12:00:00.000000,normal,21058
2023-02-11T13:00:00.000000,normal,17727
2023-02-11T14:00:00.000000,normal,14586
2023-02-11T15:00:00.000000,normal,15097
2023-02-11T16:00:00.000000,normal,14921
2023-02-11T17:00:00.000000,normal,13000
2023-02-11T18:00:00.000000,normal,10773
2023-02-11T19:00:00.000000,normal,8904
2023-02-11T20:00:00.000000,normal,8911
2023-02-11T21:00:00.000000,normal,7420
2023-02-11T22:00:00.000000,normal,6482
2023-02-11T23:00:00.000000,normal,5062
2023-02-12T00:00:00.000000,normal,2817
2023-02-12T01:00:00.000000,normal,1609
2023-02-12T02:00:00.000000,normal,1442
2023-02-12T03:00:00.000000,normal,866
2023-02-12T04:00:00.000000,normal,1026
2023-02-12T05:00:00.000000,normal,1187
2023-02-12T06:00:00.000000,normal,2992
2023-02-12T07:00:00.000000,normal,5200
2023-02-12T08:00:00.000000,normal,7151
2023-02-12T09:00:00.000000,normal,9706
2023-02-12T10:00:00.000000,normal,10696
2023-02-12T11:00:00.000000,normal,12404
2023-02-12T12:00:00.000000,normal,13416
2023-02-12T13:00:00.000000,normal,11217
2023-02-12T14:00:00.000000,normal,11023
2023-02-12T15:00:00.000000,normal,12385
2023-02-12T16:00:00.000000,normal,10965
2023-02-12T17:00:00.000000,normal,8870
2023-02-12T18:00:00.000000,normal,7679
2023-02-12T19:00:00.000000,normal,6881
2023-02-12T20:00:00.000000,normal,6315
2023-02-12T21:00:00.000000,normal,4578
2023-02-12T22:00:00.000000,normal,4140
2023-02-12T23:00:00.000000,normal,2832
2023-02-13T00:00:00.000000,normal,6364
2023-02-13T01:00:00.000000,normal,4344
2023-02-13T02:00:00.000000,normal,2912
2023-02-13T03:00:00.000000,normal,2361
2023-02-13T04:00:00.000000,normal,1789
2023-02-13T05:00:00.000000,normal,2611
2023-02-13T06:00:00.000000,normal,6257
2023-02-13T07:00:00.000000,normal,13521
2023-02-13T08:00:00.000000,normal,21451
2023-02-13T09:00:00.000000,normal,23356
2023-02-13T10:00:00.000000,normal,29380
2023-02-13T11:00:00.000000,normal,28450
2023-02-13T12:00:00.000000,normal,30071
2023-02-13T13:00:00.000000,normal,31083
2023-02-13T14:00:00.000000,normal,28249
2023-02-13T15:00:00.000000,normal,20620
2023-02-13T16:00:00.000000,normal,25753
2023-02-13T17:00:00.000000,normal,23215
2023-02-13T18:00:00.000000,normal,17211
2023-02-13T19:00:00.000000,normal,16965
2023-02-13T20:00:00.000000,normal,14985
2023-02-13T21:00:00.000000,normal,12559
2023-02-13T22:00:00.000000,normal,9638
2023-02-13T23:00:00.000000,normal,7611
2023-02-14T00:00:00.000000,normal,5595
2023-02-14T01:00:00.000000,normal,4178
2023-02-14T02:00:00.000000,normal,2957
2023-02-14T03:00:00.000000,normal,1800
2023-02-14T04:00:00.000000,normal,2014
2023-02-14T05:00:00.000000,normal,2005
2023-02-14T06:00:00.000000,normal,6254
2023-02-14T07:00:00.000000,normal,9268
2023-02-14T08:00:00.000000,normal,16220
2023-02-14T09:00:00.000000,normal,19927
2023-02-14T10:00:00.000000,normal,21162
2023-02-14T11:00:00.000000,normal,29219
2023-02-14T12:00:00.000000,normal,26738
2023-02-14T13:00:00.000000,normal,27087
2023-02-14T14:00:00.000000,normal,24195
2023-02-14T15:00:00.000000,normal,23510
2023-02-14T16:00:00.000000,normal,20728
2023-02-14T17:00:00.000000,normal,16300
2023-02-14T18:00:00.000000,normal,18506
2023-02-14T19:00:00.000000,normal,14221
2023-02-14T20:00:00.000000,normal,11052
2023-02-14T21:00:00.000000,normal,10739
2023-02-14T22:00:00.000000,normal,10753
2023-02-14T23:00:00.000000,normal,8115
2023-02-15T00:00:00.000000,normal,4922
2023-02-15T01:00:00.000000,normal,3281
2023-02-15T02:00:00.000000,normal,2467
2023-02-15T03:00:00.000000,normal,2053
2023-02-15T04:00:00.000000,normal,1764
2023-02-15T05:00:00.000000,normal,2659
2023-02-15T06:00:00.000000,normal,5625
2023-02-15T07:00:00.000000,normal,10443
2023-02-15T08:00:00.000000,normal,14903
2023-02-15T09:00:00.000000,normal,19999
2023-02-15T10:00:00.000000,normal,21941
2023-02-15T11:00:00.000000,normal,23711
2023-02-15T12:00:00.000000,normal,27355
2023-02-15T13:00:00.000000,normal,23923
2023-02-15T14:00:00.000000,normal,23719
2023-02-15T15:00:00.000000,normal,20235
2023-02-15T16:00:00.000000,normal,18847
2023-02-15T17:00:00.000000,normal,13603
2023-02-15T18:00:00.000000,normal,16701
2023-02-15T19:00:00.000000,normal,14071
2023-02-15T20:00:00.000000,normal,13087
2023-02-15T21:00:00.000000,normal,7245
2023-02-15T22:00:00.000000,normal,10275
2023-02-15T23:00:00.000000,normal,6705
2023-02-16T00:00:00.000000,normal,5665
2023-02-16T01:00:00.000000,normal,3046
2023-02-16T02:00:00.000000,normal,2706
2023-02-16T03:00:00.000000,normal,1520
2023-02-16T04:00:00.000000,normal,1593
2023-02-16T05:00:00.000000,normal,3038
2023-02-16T06:00:00.000000,normal,5002
2023-02-16T07:00:00.000000,normal,10421
2023-02-16T08:00:00.000000,normal,16631
2023-02-16T09:00:00.000000,normal,21411
2023-02-16T10:00:00.000000,normal,22432
2023-02-16T11:00:00.000000,normal,24668
2023-02-16T12:00:00.000000,normal,31628
2023-02-16T13:00:00.000000,normal,23662
2023-02-16T14:00:00.000000,normal,22544
2023-02-16T15:00:00.000000,normal,22543
2023-02-16T16:00:00.000000,normal,20767
2023-02-16T17:00:00.000000,normal,19017
2023-02-16T18:00:00.000000,normal,16277
2023-02-16T19:00:00.000000,normal,12045
2023-02-16T20:00:00.000000,normal,13843
2023-02-16T21:00:00.000000,normal,9030
2023-02-16T22:00:00.000000,normal,8757
2023-02-16T23:00:00.000000,normal,6287
2023-02-17T00:00:00.000000,normal,5574
2023-02-17T01:00:00.000000,normal,3862
2023-02-17T02:00:00.000000,normal,2895
2023-02-17T03:00:00.000000,normal,1948
2023-02-17T04:00:00.000000,normal,2171
2023-02-17T05:00:00.000000,normal,2932
2023-02-17T06:00:00.000000,normal,5473
2023-02-17T07:00:00.000000,normal,12301
2023-02-17T08:00:00.000000,normal,18831
2023-02-17T09:00:00.000000,normal,19685
2023-02-17T10:00:00.000000,normal,25762
